"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2024";"26000 - Ministério da Educação";"26233 - Universidade Federal do Ceará";"153045 - UNIVERSIDADE FEDERAL DO CEARA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"178.178,66";"0,00%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12124906 - CONTRIBUICAO PIS/PASEP-PARCELAMENTOS-JUROS";"303.108.626,00";"291.692.344,84";"96,23%";"0,00";
"2024";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"154044 - FUNDACAO UNIVERSIDADE FEDERAL DO ACRE";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL";"314.000,00";"51.540,00";"16,41%";"0,00";
"2024";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410111 - BONUS ASSINAT.DE CONTRATO DE CONCESSAO-PRINC.";"0,00";"421.514.644,84";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26262 - Universidade Federal de São Paulo";"153031 - UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"1.415.979,71";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"153173 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"2 - Receitas de Capital";"23 - Amortizações de Empréstimos";"231 - AMORTIZACAO DE EMPRESTIMOS";"23110731 - AMORTIZ.FINANC.PROV.FUNDO GARANTIDOR-PRINC.";"474.143.937,00";"1.125.387.107,55";"237,35%";"0,00";
"2024";"26000 - Ministério da Educação";"26239 - Universidade Federal do Pará";"153063 - UNIVERSIDADE FEDERAL DO PARA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"67.986,00";"9.123,76";"13,42%";"0,00";
"2024";"26000 - Ministério da Educação";"26243 - Universidade Federal do Rio Grande do Norte";"153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76110101 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA";"2.373.510,00";"2.022.712,88";"85,22%";"0,00";
"2024";"26000 - Ministério da Educação";"26261 - Universidade Federal de Itajubá";"153030 - UNIVERSIDADE FEDERAL DE ITAJUBA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS";"0,00";"1.371,01";"0,00%";"0,00";
"2024";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"0,00";"0,00";"0,00%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130332 - IRRF-REMESSA AO EXTERIOR-MULTAS E JUROS";"0,00";"0,00";"0,00%";"92.177.855,63";
"2024";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"323028 - AGENCIA NACIONAL DE ENERGIA ELETRICA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450331 - UTIL.REC.HID-DEM.EMPRESAS-PRORROG.OUT-PRINC.";"0,00";"5.052.315,69";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"155001 - HOSPITAL DE CLINICAS DE PORTO ALEGRE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"3.429.289,61";"0,00%";"0,00";
"2024";"39000 - Ministério dos Transportes";"39252 - Departamento Nacional de Infraestrutura de Transportes";"393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219901 - OUTRAS INDENIZACOES-PRINCIPAL";"547.304,00";"2.752.501,83";"502,92%";"0,00";
"2024";"33000 - Ministério da Previdência Social";"33206 - Superintendência Nacional de Previdência Complementar";"333001 - COORD.GERAL DE ORC. FIN. E CONTABILIDADE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111003 - MUL.PREV.LEG.S/REG.PREV.PRIV.COMPLEM.-DIV.AT.";"925.106,00";"887.228,20";"95,91%";"0,00";
"2024";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"158128 - INST. FED. DO MARANHAO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"598,35";"0,00%";"0,00";
"2024";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"81.478,00";"200.642,56";"246,25%";"0,00";
"2024";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53000 - Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"530002 - ORCAMENTO E FINANCAS/MDR";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450321 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-PRINC.";"61.005.262,00";"63.610.711,88";"104,27%";"0,00";
"2024";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140142 - IPI-VINCULADOS A IMPORTACAO-MULTAS E JUROS";"177.197,00";"0,00";"0,00%";"0,00";
"2024";"42000 - Ministério da Cultura";"20203 - Agência Nacional do Cinema";"203003 - AGENCIA NACIONAL DO CINEMA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"1.163.187,00";"1.569.777,40";"134,95%";"0,00";
"2024";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"4.109.964,00";"13.581.975,62";"330,46%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210701 - TAXA DE UTILIZACAO DO MERCANTE-TUM-PRINC.";"0,00";"0,00";"0,00%";"482,39";
"2024";"81000 - Ministério dos Direitos Humanos e Cidadania";"30913 - Fundo Nacional para a Criança e o Adolescente";"307001 - FUNDO NACIONAL PARA A CRIANCA E O ADOLESCENTE";"1 - Receitas Correntes";"17 - Transferências Correntes";"179 - DEMAIS TRANSFERENCIAS CORRENTES";"17910101 - TRANSF.PES.FISICAS PARA ORG.ENT.UNIAO-PRINC.";"2.212.057,00";"3.265.242,39";"147,61%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"2 - Receitas de Capital";"21 - Operações de Crédito";"212 - Operações de crédito - mercado externo";"21220101 - OP.DE CREDITO CONTRATUAIS-MERC.EXTERNO-PRINC.";"7.821.735.049,00";"338.175.744,57";"4,32%";"0,00";
"2024";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"158142 - INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"62.935,00";"6.006,22";"9,54%";"0,00";
"2024";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"153173 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310401 - PREMIOS PRESCRITOS CONCUR.PROGNOSTICOS-PRINC.";"557.009.536,00";"449.322.734,82";"80,67%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220121 - RESTITUICAO DE CONVENIOS-FINANCEIRAS-PRINC.";"0,00";"1.242.235,56";"0,00%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140151 - IPI-OUTROS PRODUTOS-PRINCIPAL";"26.510.078.133,00";"30.371.672.708,29";"114,57%";"0,00";
"2024";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.";"0,00";"2.861.410,06";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26440 - Universidade Federal da Fronteira Sul";"158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"72.035,00";"52.911,29";"73,45%";"0,00";
"2024";"26000 - Ministério da Educação";"26000 - Ministério da Educação - Unidades com vínculo direto";"150014 - SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC)";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"311.354.388,00";"250.157,05";"0,08%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130201 - IRPJ-LIQUIDA DE INCENTIVOS-PRINCIPAL";"325.459.500.122,00";"254.310.717.687,70";"78,14%";"0,00";
"2024";"41000 - Ministério das Comunicações";"41232 - Fundo de Universalização dos Serviços de Telecomunicações";"413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13330113 - DLG.SRV.TELEC-R.PUB-NAO.P.ORBITAIS/DA.PRC";"91.122,00";"218.912,30";"240,24%";"0,00";
"2024";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"110591 - FUNDO NACIONAL DE AVIACAO CIVIL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13320401 - DELEG.P/EXPLOR.INFRAEST.AEROPORTUARIA-PRINC.";"2.459.253.084,00";"1.236.048.034,53";"50,26%";"0,00";
"2024";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410221 - ROY.PETRO.PLAT-COM.ANTES 3/12/12-P.SAL-PRINC.";"6.478.332.240,00";"5.861.079.567,24";"90,47%";"0,00";
"2024";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"344042 - FUNDACAO BIBLIOTECA NACIONAL";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76110301 - SERV.REGIST.,CERTIF.E FISCALIZ.-PRINC.-INTRA";"0,00";"420,00";"0,00%";"0,00";
"2024";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74917 - Fundo de Desenvolvimento da Amazônia";"533008 - FUNDO DE DESENVOLVIMENTO DA AMAZONIA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"456.298.508,00";"453.694.710,65";"99,43%";"0,00";
"2024";"26000 - Ministério da Educação";"26241 - Universidade Federal do Paraná";"153079 - UNIVERSIDADE FEDERAL DO PARANA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"3.709.232,00";"1.506.205,95";"40,61%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111311 - MULT.LEG.ANTICORRUP.PROC.ADM.RESPONS.-PRINC.";"22.445.202,00";"11.442.313,66";"50,98%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25901 - Fundo de Compensação de Variações Salariais";"170381 - FUNDO DE COMPENSACAO E VARIACAO SALARIAL";"1 - Receitas Correntes";"16 - Receita de Serviços";"164 - Serviços e Atividades Financeiras";"16410101 - RETORNO DE OP.,JUR.E ENC.FINANCEIROS-PRINC.";"80.227.466,00";"88.451.698,03";"110,25%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12130207 - CSLL-CONTRIBUINTES OPT.SIMPLES NAC-DIV.AT-MUL";"30.415.024,00";"26.720.177,55";"87,85%";"0,00";
"2024";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"20603 - Superintendência da Zona Franca de Manaus";"193028 - SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"2.010,00";"1.831,08";"91,10%";"0,00";
"2024";"52000 - Ministério da Defesa";"52131 - Comando da Marinha";"673001 - DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210501 - COTA-PARTE DO AFRMM-PRINCIPAL";"494.905.469,00";"314.411.060,63";"63,53%";"0,00";
"2024";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"403101 - INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR";"2.335,00";"27.499,83";"1177,72%";"0,00";
"2024";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"323028 - AGENCIA NACIONAL DE ENERGIA ELETRICA";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210102 - TAXAS INSPECAO,CONTROLE E FISCALIZ.-MUL.JUR.";"20.208,00";"- 76.336,51";"-377,75%";"0,00";
"2024";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410431 - P.ESP.PETRO.PLAT-COM.ANT.3/12/12-DEMAIS-PRINC";"4.171.328.426,00";"1.289.254.396,49";"30,91%";"0,00";
"2024";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE";"7 - Receitas Correntes - intra-orçamentárias";"71 - Impostos, Taxas e Contribuições de Melhoria";"711 - Impostos";"71130341 - IRRF-OUTROS RENDIMENTOS-PRINCIPAL-INTRA";"298,00";"0,00";"0,00%";"0,00";
"2024";"42000 - Ministério da Cultura";"20404 - Fundação Biblioteca Nacional";"344042 - FUNDACAO BIBLIOTECA NACIONAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"0,00";"20,00";"0,00%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210502 - COTA-PARTE DO AFRMM-MULTAS E JUROS";"0,00";"0,00";"0,00%";"- 15.191.986,43";
"2024";"51000 - Ministério do Esporte";"51000 - Ministério do Esporte - Unidades com vínculo direto";"180077 - SETORIAL ORCAMENTARIA E FINANCEIRA (ME)";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12199911 - DEM.CONTR.SOC.NAO ARREC.NAO PROJ.RFB-PRINC.";"0,00";"548,70";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26351 - Universidade Federal do Recôncavo da Bahia";"158092 - UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"32.316,00";"78.015,14";"241,41%";"0,00";
"2024";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450321 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-PRINC.";"81.340.350,00";"84.814.361,25";"104,27%";"0,00";
"2024";"26000 - Ministério da Educação";"26452 - Universidade Federal de Catalão";"156679 - UNIVERSIDADE FEDERAL DE CATALAO";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL";"0,00";"25.177,00";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"155001 - HOSPITAL DE CLINICAS DE PORTO ALEGRE";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"763 - Serviços e Atividades Referentes à Saúde";"76310101 - SERV.ATENDIM.SAUDE UNID.GOV.FED.-PRINC-INTRA";"51.753,00";"70.793,08";"136,79%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210201 - CONTR.LOJ.FR.ENTREP.ADUAN.DEP.ALFAND.-PRINC.";"328.773.517,00";"89.424.898,96";"27,20%";"0,00";
"2024";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços - Unidades com vínculo direto";"280102 - SETORIAL ORCAMENTARIA E FINANCEIRA-MDICS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL";"19440602 - MUL.JUR.MORA AMORT.EMPREST.CONTRAT.-MUL.JUR.";"0,00";"12.448.547,29";"0,00%";"0,00";
"2024";"33000 - Ministério da Previdência Social";"33206 - Superintendência Nacional de Previdência Complementar";"333001 - COORD.GERAL DE ORC. FIN. E CONTABILIDADE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210101 - TAXAS INSPECAO,CONTROLE E FISCALIZACAO-PRINC.";"60.800.603,00";"64.310.483,03";"105,77%";"0,00";
"2024";"26000 - Ministério da Educação";"26243 - Universidade Federal do Rio Grande do Norte";"153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL";"79.250,00";"85.805,72";"108,27%";"0,00";
"2024";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"158135 - INST.FED.DE EDUC.,CIENC.E TEC.DO PARA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"0,00";"192,90";"0,00%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210822 - CIDE COMBUSTIVEIS-COMERCIALIZACAO-MUL.JUR.";"0,00";"14.109.956,31";"0,00%";"0,00";
"2024";"53000 - Ministério da Integração e do Desenvolvimento Regional";"44205 - Agência Nacional de Águas e Saneamento Básico";"443003 - COORDENACAO DE ORCAMENTO E FINANCAS.";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450103 - OUTORGA DIR.USO DE RECURSOS HIDRICOS-DIV.AT.";"0,00";"173.519,23";"0,00%";"0,00";
"2024";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.";"0,00";"299.525,34";"0,00%";"0,00";
"2024";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24000 - Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"240102 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"402.471,00";"415.236,09";"103,17%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11110208 - IMPOSTO SOBRE A EXPORTACAO-JUROS DIVIDA ATIVA";"13.882.268,00";"7.043.935,26";"50,74%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11120123 - ITR-MUNICIPIOS NAO CONVENIADOS-DIVIDA ATIVA";"1.732.021,00";"4.551.688,19";"262,80%";"0,00";
"2024";"52000 - Ministério da Defesa";"52131 - Comando da Marinha";"673001 - DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL";"1 - Receitas Correntes";"16 - Receita de Serviços";"162 - Serviços e Atividades Referentes à Navegação e ao Transporte";"16210301 - SERVICOS PORTUARIOS-PRINCIPAL";"41.632,00";"149.302,57";"358,62%";"0,00";
"2024";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210241 - TX.FISC.FUNC-TFF-POSICOES.ORBITAIS/PRC";"3.103.745,00";"3.453.340,89";"111,26%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12191013 - CONTR.MOV.TRANSM.VAL.CRED.DIR.NAT.FIN.-DIV.AT";"0,00";"- 76.858,69";"0,00%";"0,00";
"2024";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"393001 - AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"365.855.918,00";"329.509.917,04";"90,07%";"0,00";
"2024";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12150141 - CONTRIB.SENT.JUD.-SERV.CIVIL ATIVO-PRINC.";"0,00";"0,00";"0,00%";"- 0,85";
